,Fx,Fy,Fz,Mx,My,Mz,rx,ry,rz,vx,vy,vz,wx,wy,wz,e1,e2,e3,dvx,dvy,dvz
24,0.37458965525842713,0.13201185870717436,0.3280015799694227,0.0,0.0,0.0,1.2366300232996221e-05,-4.368446357652635e-06,-4.1411322233962655e-06,-0.0009790556323332439,0.0003849652788994315,-0.00011102825444327595,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.37458965525842713,0.13201185870717436,0.3280015799694227
25,0.08186342337763897,0.6841829424858643,-0.23449100425337255,0.0,0.0,0.0,1.144666948290708e-05,-4.112652890799599e-06,-4.137233595216979e-06,-0.0007316447727032276,0.0006704325521883953,-0.0002767846178232869,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.08186342337763897,0.6841829424858643,-0.23449100425337255
26,0.12332548196627968,0.7752931028079129,-0.7111093378176998,0.0,0.0,0.0,1.0457285238432593e-05,-3.371608934090416e-06,-4.195411155547822e-06,-0.0006121676578397611,0.0013193974674802684,-0.0001909603891707649,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.12332548196627968,0.7752931028079129,-0.7111093378176998
27,-0.3953418161349731,-0.3517522103358446,-0.99389766217688,0.0,0.0,0.0,9.578168808155118e-06,-2.351522063030801e-06,-4.0536744926493796e-06,-0.0006167787083171732,0.0010624736764154,3.1231154124519624e-05,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.3953418161349731,-0.3517522103358446,-0.99389766217688
28,0.24048922771135772,-0.2710320590169206,-0.012252610200076175,0.0,0.0,0.0,8.533651021684818e-06,-1.5009030272030994e-06,-4.242769126348028e-06,-0.0006801519817952096,0.001083038596509292,-0.0006746112601270886,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.24048922771135772,-0.2710320590169206,-0.012252610200076175
29,-0.278890728298131,-0.37837785406401503,0.6736938820711806,0.0,0.0,0.0,7.653673850188286e-06,-8.398628427429119e-07,-4.885682663937564e-06,-0.00020480567799614785,0.00044766240083838325,-0.0011355243508010514,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.278890728298131,-0.37837785406401503,0.6736938820711806
30,-0.5100633328278257,0.15456408266566313,-0.6789657021190916,0.0,0.0,0.0,7.012084092032031e-06,-5.018946511033025e-07,-5.860241431915424e-06,-0.0004650365829269152,0.0005493079383980305,-0.0011730602066551234,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.5100633328278257,0.15456408266566313,-0.6789657021190916
31,-0.2082110475753025,0.5361526582720724,0.728997914942825,0.0,0.0,0.0,6.0946494955570865e-06,-1.9899156146064384e-07,-6.906560461079767e-06,-0.0006641413015594789,0.00019718885560737504,-0.00108267248707819,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.2082110475753025,0.5361526582720724,0.728997914942825
32,0.24232811942192556,0.38600276682342893,0.6754817070030279,0.0,0.0,0.0,5.07582671990929e-06,-1.4577492565200685e-07,-7.702061006832265e-06,-0.0007273823722323303,0.00012565153795075033,-0.0010216294474154105,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.24232811942192556,0.38600276682342893,0.6754817070030279
33,-0.8872915841835203,0.062182138946211385,0.6302783487612185,0.0,0.0,0.0,4.399796766936458e-06,9.783871731468734e-10,-8.460184096838328e-06,-4.7000649656006566e-05,0.0004219656345055736,-0.0009961697111510038,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.8872915841835203,0.062182138946211385,0.6302783487612185
34,0.39871560712576604,-0.8011675979704844,-0.8587904326198708,0.0,0.0,0.0,3.814274273225241e-06,1.7663526910290451e-07,-9.506515454774141e-06,-0.00033843298619630447,7.146854434933084e-05,-0.001273614256449003,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.39871560712576604,-0.8011675979704844,-0.8587904326198708
35,0.8687461290130623,0.8086243833016704,-0.7844504541404305,0.0,0.0,0.0,3.4528161403269398e-06,-5.4603594676579756e-08,-1.0759923769693547e-05,1.519612337250848e-06,-0.00027709531668337683,-0.0012989375378668563,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.8687461290130623,0.8086243833016704,-0.7844504541404305
36,-0.6459970711639789,0.5381676983816353,0.12571044977426693,0.0,0.0,0.0,3.0848332991494482e-06,1.199513663980779e-07,-1.2005058786433067e-05,-0.0003419049835324839,0.000396321514218102,-0.0011549842367779095,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.6459970711639789,0.5381676983816353,0.12571044977426693
37,0.9867638029322778,-0.44935156483630156,-0.41750355396359407,0.0,0.0,0.0,2.2670370506775916e-06,3.928046932100568e-07,-1.2969871371144777e-05,-0.0004671058961300933,0.00013707624369032017,-0.0010115036487658184,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.9867638029322778,-0.44935156483630156,-0.41750355396359407
38,-0.21071570121223915,0.13943200274083445,0.45960200091513004,0.0,0.0,0.0,1.6481109670953175e-06,3.2582942685161935e-07,-1.382495484425681e-05,-0.0006157146097643376,-7.14273097986185e-05,-0.0009909877602949707,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.21071570121223915,0.13943200274083445,0.45960200091513004
39,0.06328030307588262,0.6351234647652679,-0.7007052038844883,0.0,0.0,0.0,9.267602074386132e-07,7.462410362267893e-08,-1.4510584182563673e-05,-0.000643121591372179,-8.746057296952501e-05,-0.0006171699781301193,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.06328030307588262,0.6351234647652679,-0.7007052038844883
40,-0.6144042038924158,0.38776125556710617,-0.4849227068397517,0.0,0.0,0.0,3.120591949120055e-07,3.858959592549831e-10,-1.5106481171175648e-05,-0.0004216415698145204,0.0002034941237111028,-0.0007925069315540066,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.6144042038924158,0.38776125556710617,-0.4849227068397517
41,0.20808866533924886,-0.20374840142366013,0.23162514257052402,0.0,0.0,0.0,-7.324135578755189e-07,3.216512515062569e-07,-1.5751628019244707e-05,-0.0009255401643738139,0.0009255592485762326,-0.0009592011686526683,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.20808866533924886,-0.20374840142366013,0.23162514257052402
42,-0.8120532617480094,-0.23133730228565486,0.2196779535511837,0.0,0.0,0.0,-1.9524461820173847e-06,9.893100258310107e-07,-1.6446612746218854e-05,-0.0006115402261161044,0.000910212891212061,-0.0008558613764569169,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.8120532617480094,-0.23133730228565486,0.2196779535511837
43,0.21618177628951574,-0.08918274669441639,0.049456071310183036,0.0,0.0,0.0,-2.8691711758460573e-06,1.5834357858715144e-06,-1.7143883800687096e-05,-0.00031098522511302285,0.0007858628896949154,-0.001079047984003985,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.21618177628951574,-0.08918274669441639,0.049456071310183036
44,0.5488959210278266,0.24897161093659004,-0.9613406654901084,0.0,0.0,0.0,-3.895265068908277e-06,2.420760352857723e-06,-1.7964090127534145e-05,-0.0009460470793857313,0.0010787439234777542,-0.001150821758025257,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.5488959210278266,0.24897161093659004,-0.9613406654901084
45,0.4215852650580423,-0.11990352179148278,0.5693837153211527,0.0,0.0,0.0,-5.3993374240793225e-06,3.2084603559558446e-06,-1.895587972345394e-05,-0.0012556363998281566,0.0010066133600092036,-0.001362344499501117,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.4215852650580423,-0.11990352179148278,0.5693837153211527
46,0.5121940256598494,0.12879657542491607,0.03533497396446128,0.0,0.0,0.0,-6.9950814635171944e-06,3.854882935004561e-06,-1.9953156891938582e-05,-0.0009032879156738,0.0010368815599313946,-0.0012908198182359388,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.5121940256598494,0.12879657542491607,0.03533497396446128
47,-0.02181312866788443,0.5380053051605327,-0.926825124336206,0.0,0.0,0.0,-8.509682464893438e-06,4.659713273117939e-06,-2.1158986868964453e-05,-0.0011895373790497047,0.0009937825818110916,-0.001815719068324255,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.02181312866788443,0.5380053051605327,-0.926825124336206
48,0.4839717114408595,-0.47672818817972984,0.12270016579242671,0.0,0.0,0.0,-1.0480074926146655e-05,5.2148976509547954e-06,-2.2667582645840854e-05,-0.0015102332805586299,0.0009109958599637183,-0.0018658314592848212,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.4839717114408595,-0.47672818817972984,0.12270016579242671
49,-0.17672467948278503,-0.11062331723342322,0.15834468127069745,0.0,0.0,0.0,-1.2539784066127362e-05,5.3964646413989905e-06,-2.4290848457796584e-05,-0.001835253253334967,0.0003895393613362882,-0.0023672345767179717,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.17672467948278503,-0.11062331723342322,0.15834468127069745
50,0.8874943421487842,-0.4429151218330525,-0.7202102818356604,0.0,0.0,0.0,-1.5101871626417074e-05,5.331569080068691e-06,-2.616289120025511e-05,-0.0023542295603058943,0.0006640025461469602,-0.0022653823683430672,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.8874943421487842,-0.4429151218330525,-0.7202102818356604
51,-0.012536204828422992,0.9398471895673033,0.8833566553756893,0.0,0.0,0.0,-1.7855641600895477e-05,5.4152831596329065e-06,-2.803089974732823e-05,-0.0021808977949278143,0.0008340913810397605,-0.002458218217293363,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.012536204828422992,0.9398471895673033,0.8833566553756893
52,0.7163460103467749,0.6744909923548283,-0.2483627166226008,0.0,0.0,0.0,-2.0523444420894454e-05,6.131372245981951e-06,-2.998622042809723e-05,-0.001697257886384219,0.0015986594520484695,-0.0027688143258083227,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.7163460103467749,0.6744909923548283,-0.2483627166226008
53,0.056539736886199954,0.7326577609071174,-0.34176831077794856,0.0,0.0,0.0,-2.2922440275468256e-05,7.415114910544344e-06,-3.2239954353449993e-05,-0.0011298847378307833,0.0016350106977453772,-0.0028820371236253353,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.056539736886199954,0.7326577609071174,-0.34176831077794856
54,-0.31876756003647233,-0.8106183032388852,-0.9292652894037927,0.0,0.0,0.0,-2.5160910399487503e-05,8.623389335959982e-06,-3.44764517121983e-05,-0.0015428215822745957,0.0013581781203891787,-0.0025525252144567483,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.31876756003647233,-0.8106183032388852,-0.9292652894037927
55,0.16523878571726902,0.1288477692582275,-0.39783614737243145,0.0,0.0,0.0,-2.762253441474036e-05,9.421219550867089e-06,-3.6749125234978376e-05,-0.0016826513823449704,0.0010501686478110088,-0.0027120697727538823,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.16523878571726902,0.1288477692582275,-0.39783614737243145
56,0.6176417372288092,0.0041534196006765,-0.8018179811774782,0.0,0.0,0.0,-3.0050859245817298e-05,1.0017499085886726e-05,-3.901615363000864e-05,-0.0016853293703464763,0.0011033708280036314,-0.0027914466632095536,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.6176417372288092,0.0041534196006765,-0.8018179811774782
57,-0.32869043198271486,0.8513752086723865,-0.8964954694778446,0.0,0.0,0.0,-3.2423302852050646e-05,1.0554522089136119e-05,-4.149158958256265e-05,-0.0016387878793032603,0.0006524335440970357,-0.0028918721267998005,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.32869043198271486,0.8513752086723865,-0.8964954694778446
58,-0.6819061102809649,-0.963020949345867,0.2837424538580504,0.0,0.0,0.0,-3.487878409753191e-05,1.1115473578343095e-05,-4.4049534319548836e-05,-0.0016843704373931093,0.0010061733855780044,-0.0032043489563105274,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.6819061102809649,-0.963020949345867,0.2837424538580504
59,0.4951700713576004,0.12438534167483306,-0.43402809314136315,0.0,0.0,0.0,-3.750243981636345e-05,1.158126305691945e-05,-4.652222715280393e-05,-0.001810546620031083,0.0010246273619856962,-0.0029241766739318328,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.4951700713576004,0.12438534167483306,-0.43402809314136315
60,0.03244481329218307,0.9027496612792503,-0.8784300135336045,0.0,0.0,0.0,-3.998266219826594e-05,1.2319060802082597e-05,-4.897983508879452e-05,-0.0015728937887645573,0.0013660180495526295,-0.003006326290464537,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.03244481329218307,0.9027496612792503,-0.8784300135336045
61,0.8835577216833321,0.10594272298342577,-0.5702061220353141,0.0,0.0,0.0,-4.23719215598082e-05,1.3458766946023424e-05,-5.179057688984808e-05,-0.0010732715485513443,0.001358994403752555,-0.0033159173984781297,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.8835577216833321,0.10594272298342577,-0.5702061220353141
62,0.35318771977944463,0.6893155658464156,0.7415404639849039,0.0,0.0,0.0,-4.416472436112747e-05,1.47980856384793e-05,-5.499407250154982e-05,-0.00045654761590326737,0.0014281040634918697,-0.0038391081668936043,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.35318771977944463,0.6893155658464156,0.7415404639849039
63,-0.08775059030103294,-0.5449236180140129,-0.2974871391203877,0.0,0.0,0.0,-4.578998962758557e-05,1.6240227532962724e-05,-5.8316906796353164e-05,-0.0005649915986772672,0.0013270585328268609,-0.003547408171589766,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.08775059030103294,-0.5449236180140129,-0.2974871391203877
64,-0.6735019237557447,-0.5900756791273942,-0.8976576111472845,0.0,0.0,0.0,-4.7406571167837974e-05,1.7368606967098073e-05,-6.166334366253393e-05,-0.0005578917678020898,0.0012955766101062295,-0.0035831421512654794,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.6735019237557447,-0.5900756791273942,-0.8976576111472845
65,0.8914393375094312,0.30825441532491604,-0.42347380121403666,0.0,0.0,0.0,-4.9001068907769384e-05,1.844576242030162e-05,-6.513485062640364e-05,-0.00037922006024045075,0.0011359249220181866,-0.003786751696729919,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.8914393375094312,0.30825441532491604,-0.42347380121403666
66,0.8800701562831363,-0.012496249517655933,-0.46667458555799946,0.0,0.0,0.0,-5.01774949183108e-05,1.9862201095719677e-05,-6.886635263055827e-05,0.00029343384253047796,0.0014657073712545227,-0.0038932026705627396,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.8800701562831363,-0.012496249517655933,-0.46667458555799946
67,0.6955677811620853,-0.6250715377076297,0.3890376686036776,0.0,0.0,0.0,-5.1044883818930844e-05,2.1562822729901067e-05,-7.274608695810157e-05,0.0005344561352858083,0.0013416291576458655,-0.004213355023383061,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.6955677811620853,-0.6250715377076297,0.3890376686036776
68,0.873373994734401,0.04073076631715056,0.4613241131837056,0.0,0.0,0.0,-5.1632614876520816e-05,2.32351216979609e-05,-7.676060863555437e-05,0.0008235482530637111,0.0013890215959785643,-0.004041256556783277,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.873373994734401,0.04073076631715056,0.4613241131837056
69,-0.56019697402872,-0.8060380977089576,0.4178465603148982,0.0,0.0,0.0,-5.189240779879253e-05,2.5346855137343465e-05,-8.059302560270888e-05,0.001296521835244836,0.0019978258934266768,-0.00385569618515154,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.56019697402872,-0.8060380977089576,0.4178465603148982
70,-0.425511976832335,-0.6558163024839445,0.07744216995653841,0.0,0.0,0.0,-5.23652477481699e-05,2.7420979771518716e-05,-8.43803087190379e-05,0.0006345688859330465,0.0017565516836563148,-0.003927706002223067,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.425511976832335,-0.6558163024839445,0.07744216995653841
71,-0.5573297917155122,0.028625059428691868,0.8373305300232923,0.0,0.0,0.0,-5.3093560521983274e-05,2.933840159841488e-05,-8.817155492810025e-05,0.0006902629166748975,0.001558331346740988,-0.0038046714769876407,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.5573297917155122,0.028625059428691868,0.8373305300232923
72,0.102789285213301,-0.029540924680921066,0.5804988926852468,0.0,0.0,0.0,-5.3551898457804204e-05,3.0983921733082e-05,-9.165612968019545e-05,0.0009503558769087835,0.0011248850234302095,-0.0036171460726845714,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.102789285213301,-0.029540924680921066,0.5804988926852468
73,0.04680023054137816,-0.5180731513038321,0.7190652871757925,0.0,0.0,0.0,-5.3640049088390296e-05,3.2545099333466604e-05,-9.529174662074764e-05,0.001333371609376313,0.001253876985599628,-0.0037216969502142524,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.04680023054137816,-0.5180731513038321,0.7190652871757925
74,0.18583409908368487,-0.14240095886717752,-0.3218133076550598,0.0,0.0,0.0,-5.349477862176384e-05,3.401009176012202e-05,-9.883517063236788e-05,0.0011319073841522035,0.0007618898401404497,-0.0031965646241729506,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.18583409908368487,-0.14240095886717752,-0.3218133076550598
75,-0.7121466698617762,-0.08295230179644886,0.6789213564191916,0.0,0.0,0.0,-5.3239304612941536e-05,3.517871645863224e-05,-0.00010206528565002274,0.0011837778404668346,0.0006638781608448217,-0.003008509319428822,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.7121466698617762,-0.08295230179644886,0.6789213564191916
76,0.9712486563095628,0.2965085853798315,0.7119912044136265,0.0,0.0,0.0,-5.30543903645667e-05,3.6066974996242145e-05,-0.00010503673746332688,0.0010615139395757458,0.0003401417913770719,-0.0029054638801868367,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.9712486563095628,0.2965085853798315,0.7119912044136265
77,-0.0654532973182993,-0.36912262195578904,0.31682797350256076,0.0,0.0,0.0,-5.2714215611433666e-05,3.663433428477185e-05,-0.0001080780023627828,0.0008112104324748946,-0.00014388097910774544,-0.0029457779570624524,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.0654532973182993,-0.36912262195578904,0.31682797350256076
78,0.5898049122052842,0.5602478334304948,-0.7097735493406747,0.0,0.0,0.0,-5.2590636436891255e-05,3.669476144685558e-05,-0.00011081852687449235,0.0005006544904187199,-0.00021336001366782762,-0.0022941628709317132,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,0.5898049122052842,0.5602478334304948,-0.7097735493406747
79,-0.40477583681590157,-0.5210572886169409,-0.9653206077311642,0.0,0.0,0.0,-5.248762581411147e-05,3.7054380608000806e-05,-0.00011322443819952332,0.0006518895803273707,0.000356092652184595,-0.0024098274873245217,0.0,0.0,0.0,0.09999999999999999,0.19999999999999998,0.3,-0.40477583681590157,-0.5210572886169409,-0.9653206077311642
